Fecha;Hora;Lectura Barométrica Actual F(Digits);Temperatura Actual T(°C);Presión Calculada P(kPa);Presión Calculada P(kPa) Corrgida;Presión Calculada (mca);Columna1;Elevación Piezométrica (msnm);Elevación Piezométrica (msnm) Corregida;Columna2
25/9/2024;10:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
25/9/2024;11:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
25/9/2024;12:30:00;5605,8;21,9;245,15;;25;25;814;;
25/9/2024;13:30:00;5605,8;21,9;245,15;;25;25;814;;
25/9/2024;14:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
25/9/2024;15:30:00;5605,8;21,9;245,15;;25;25;814;;
25/9/2024;17:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
25/9/2024;18:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
25/9/2024;19:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
25/9/2024;20:30:00;5605,8;21,9;245,15;;25;25;814;;
25/9/2024;21:30:00;5605,8;21,9;245,15;;25;25;814;;
25/9/2024;22:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
25/9/2024;23:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
26/9/2024;0:30:00;5605,8;21,9;245,15;;25;25;814;;
26/9/2024;1:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
26/9/2024;2:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
26/9/2024;3:30:00;5605,8;21,9;245,15;;25;25;814;;
26/9/2024;4:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
26/9/2024;7:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
26/9/2024;8:30:00;5605,8;21,9;245,15;;25;25;814;;
26/9/2024;9:30:00;5605,8;21,9;245,15;;25;25;814;;
26/9/2024;10:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
26/9/2024;11:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
26/9/2024;12:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
26/9/2024;13:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
26/9/2024;14:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
26/9/2024;15:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
26/9/2024;16:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
26/9/2024;17:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
26/9/2024;20:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
26/9/2024;21:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
26/9/2024;22:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
26/9/2024;23:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
27/9/2024;0:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
27/9/2024;1:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
27/9/2024;2:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
27/9/2024;3:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
27/9/2024;4:30:00;5605,8;21,9;245,15;;25;25;814;;
27/9/2024;5:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
27/9/2024;6:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
27/9/2024;7:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
27/9/2024;10:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
27/9/2024;11:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
27/9/2024;12:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
27/9/2024;13:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
27/9/2024;14:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
27/9/2024;15:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
27/9/2024;16:30:00;5606,6;21,9;244,22;;24,9;24,9;813,9;;
27/9/2024;17:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
27/9/2024;18:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
27/9/2024;19:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
27/9/2024;20:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
27/9/2024;21:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
28/9/2024;0:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
28/9/2024;1:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
28/9/2024;2:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
28/9/2024;3:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
28/9/2024;4:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
28/9/2024;5:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
28/9/2024;6:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
28/9/2024;7:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
28/9/2024;8:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
28/9/2024;9:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
28/9/2024;10:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
28/9/2024;13:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
28/9/2024;14:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
28/9/2024;15:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
28/9/2024;16:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
28/9/2024;17:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
28/9/2024;18:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
28/9/2024;19:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
28/9/2024;20:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
28/9/2024;21:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
28/9/2024;22:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
28/9/2024;23:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
29/9/2024;0:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
29/9/2024;3:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
29/9/2024;4:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
29/9/2024;5:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
29/9/2024;6:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
29/9/2024;7:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
29/9/2024;8:30:00;5605,8;21,9;245,15;;25;25;814;;
29/9/2024;9:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
29/9/2024;10:30:00;5605,8;21,9;245,15;;25;25;814;;
29/9/2024;11:30:00;5605,8;21,9;245,15;;25;25;814;;
29/9/2024;12:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
29/9/2024;13:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
29/9/2024;16:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
29/9/2024;17:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
29/9/2024;18:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
29/9/2024;19:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
29/9/2024;20:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
29/9/2024;21:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
29/9/2024;22:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
29/9/2024;23:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
30/9/2024;0:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
30/9/2024;1:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;2:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
30/9/2024;3:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;6:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
30/9/2024;7:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
30/9/2024;8:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
30/9/2024;9:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
30/9/2024;10:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
30/9/2024;11:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;12:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;13:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;14:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
30/9/2024;15:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;16:30:00;5606,4;22;244,85;;24,97;24,97;813,97;;
30/9/2024;17:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
30/9/2024;19:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
30/9/2024;20:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
30/9/2024;21:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
30/9/2024;22:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
30/9/2024;23:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
1/10/2024;0:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
1/10/2024;1:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
1/10/2024;2:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
1/10/2024;3:30:00;5606,5;22;244,74;;24,96;24,96;813,96;;
1/10/2024;4:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
1/10/2024;5:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
1/10/2024;6:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
1/10/2024;9:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
1/10/2024;10:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
1/10/2024;11:30:00;5606,7;21,9;244,11;;24,89;24,89;813,89;;
1/10/2024;12:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
1/10/2024;13:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
1/10/2024;14:30:00;5606,7;21,9;244,11;;24,89;24,89;813,89;;
1/10/2024;15:30:00;5606,3;22,1;245,37;;25,02;25,02;814,02;;
1/10/2024;16:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
1/10/2024;17:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
1/10/2024;18:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
1/10/2024;19:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
1/10/2024;22:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
1/10/2024;23:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
2/10/2024;0:30:00;5606,5;22;244,74;;24,96;24,96;813,96;;
2/10/2024;1:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
2/10/2024;2:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
2/10/2024;3:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
2/10/2024;4:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
2/10/2024;5:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
2/10/2024;6:30:00;5606,4;22;244,85;;24,97;24,97;813,97;;
2/10/2024;7:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
2/10/2024;8:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
2/10/2024;9:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
2/10/2024;12:30:00;5606,7;22;244,51;;24,93;24,93;813,93;;
2/10/2024;13:30:00;5606,7;22;244,51;;24,93;24,93;813,93;;
2/10/2024;14:30:00;5606,5;21,9;244,34;;24,92;24,92;813,92;;
2/10/2024;15:30:00;5606,6;21,9;244,22;;24,9;24,9;813,9;;
2/10/2024;16:30:00;5606,6;21,9;244,22;;24,9;24,9;813,9;;
2/10/2024;17:30:00;5606,6;22;244,62;;24,95;24,95;813,95;;
2/10/2024;18:30:00;5606,5;22;244,74;;24,96;24,96;813,96;;
2/10/2024;19:30:00;5606,4;22;244,85;;24,97;24,97;813,97;;
2/10/2024;20:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
2/10/2024;21:30:00;5606,4;22;244,85;;24,97;24,97;813,97;;
2/10/2024;22:30:00;5606,4;22;244,85;;24,97;24,97;813,97;;
2/10/2024;23:30:00;5606,6;21,9;244,22;;24,9;24,9;813,9;;
3/10/2024;1:30:00;5606,4;21,9;244,46;;24,93;24,93;813,93;;
3/10/2024;2:30:00;5606,3;21,9;244,57;;24,94;24,94;813,94;;
3/10/2024;3:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
3/10/2024;4:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
3/10/2024;5:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
3/10/2024;6:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
3/10/2024;7:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
3/10/2024;8:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
3/10/2024;9:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
3/10/2024;10:30:00;5605;22;246,48;;25,13;25,13;814,13;;
3/10/2024;11:30:00;5604,5;21,9;246,66;;25,15;25,15;814,15;;
3/10/2024;12:30:00;5604,5;22;247,06;;25,19;25,19;814,19;;
3/10/2024;15:30:00;5604,8;21,9;246,31;;25,12;25,12;814,12;;
3/10/2024;16:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
3/10/2024;17:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
3/10/2024;18:30:00;5605,1;21,9;245,96;;25,08;25,08;814,08;;
3/10/2024;19:30:00;5605,1;21,9;245,96;;25,08;25,08;814,08;;
3/10/2024;20:30:00;5605;22;246,48;;25,13;25,13;814,13;;
3/10/2024;21:30:00;5604,8;22;246,71;;25,16;25,16;814,16;;
3/10/2024;22:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
3/10/2024;23:30:00;5605;21,9;246,08;;25,09;25,09;814,09;;
4/10/2024;0:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
4/10/2024;1:30:00;5604,9;21,9;246,2;;25,11;25,11;814,11;;
4/10/2024;2:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
4/10/2024;5:30:00;5604,8;21,9;246,31;;25,12;25,12;814,12;;
4/10/2024;6:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
4/10/2024;7:30:00;5604,8;22;246,71;;25,16;25,16;814,16;;
4/10/2024;8:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
4/10/2024;9:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
4/10/2024;10:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
4/10/2024;11:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
4/10/2024;12:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
4/10/2024;13:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
4/10/2024;14:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
4/10/2024;15:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
4/10/2024;18:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
4/10/2024;19:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
4/10/2024;20:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
4/10/2024;21:30:00;5605;22;246,48;;25,13;25,13;814,13;;
4/10/2024;22:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
4/10/2024;23:30:00;5605,4;21,9;245,62;;25,05;25,05;814,05;;
5/10/2024;0:30:00;5605,3;21,9;245,73;;25,06;25,06;814,06;;
5/10/2024;1:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
5/10/2024;2:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
5/10/2024;3:30:00;5605,1;21,9;245,96;;25,08;25,08;814,08;;
5/10/2024;4:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
5/10/2024;5:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
5/10/2024;8:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
5/10/2024;9:30:00;5605,2;21,9;245,85;;25,07;25,07;814,07;;
5/10/2024;10:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
5/10/2024;11:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
5/10/2024;12:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
5/10/2024;13:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
5/10/2024;14:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
5/10/2024;15:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
5/10/2024;16:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
5/10/2024;17:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
5/10/2024;18:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
5/10/2024;19:30:00;5605,5;21,9;245,5;;25,03;25,03;814,03;;
5/10/2024;21:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
5/10/2024;22:30:00;5605,6;21,9;245,38;;25,02;25,02;814,02;;
5/10/2024;23:30:00;5606;22;245,32;;25,02;25,02;814,02;;
6/10/2024;0:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
6/10/2024;1:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
6/10/2024;2:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
6/10/2024;3:30:00;5605,7;21,9;245,27;;25,01;25,01;814,01;;
6/10/2024;4:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
6/10/2024;5:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
6/10/2024;6:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
6/10/2024;7:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
6/10/2024;8:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
6/10/2024;11:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
6/10/2024;12:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
6/10/2024;13:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
6/10/2024;14:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
6/10/2024;15:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
6/10/2024;16:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
6/10/2024;17:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
6/10/2024;18:30:00;5605,8;21,9;245,15;;25;25;814;;
6/10/2024;19:30:00;5606;22;245,32;;25,02;25,02;814,02;;
6/10/2024;20:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
6/10/2024;21:30:00;5605,9;21,9;245,04;;24,99;24,99;813,99;;
7/10/2024;0:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
7/10/2024;1:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
7/10/2024;2:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
7/10/2024;3:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
7/10/2024;4:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
7/10/2024;5:30:00;5606;22;245,32;;25,02;25,02;814,02;;
7/10/2024;6:30:00;5606;22;245,32;;25,02;25,02;814,02;;
7/10/2024;7:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
7/10/2024;8:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
7/10/2024;9:30:00;5606;21,9;244,92;;24,98;24,98;813,98;;
7/10/2024;10:30:00;5606;22;245,32;;25,02;25,02;814,02;;
7/10/2024;11:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
7/10/2024;14:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
7/10/2024;15:30:00;5606,6;22;244,62;;24,95;24,95;813,95;;
7/10/2024;16:30:00;5606;22;245,32;;25,02;25,02;814,02;;
7/10/2024;17:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
7/10/2024;18:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
7/10/2024;19:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
7/10/2024;20:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
7/10/2024;21:30:00;5606,1;22;245,2;;25;25;814;;
7/10/2024;22:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
7/10/2024;23:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
8/10/2024;0:30:00;5606,3;22;244,97;;24,98;24,98;813,98;;
8/10/2024;1:30:00;5606,5;22;244,74;;24,96;24,96;813,96;;
8/10/2024;3:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
8/10/2024;4:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;5:30:00;5606,1;21,9;244,8;;24,96;24,96;813,96;;
8/10/2024;6:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;7:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;8:30:00;5606;22;245,32;;25,02;25,02;814,02;;
8/10/2024;9:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
8/10/2024;10:30:00;5606;22;245,32;;25,02;25,02;814,02;;
8/10/2024;11:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;12:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;13:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
8/10/2024;14:30:00;5606,2;22;245,09;;24,99;24,99;813,99;;
8/10/2024;17:30:00;5606,2;21,9;244,69;;24,95;24,95;813,95;;
8/10/2024;18:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;19:30:00;5606;22;245,32;;25,02;25,02;814,02;;
8/10/2024;20:30:00;5606,1;22;245,2;;25;25;814;;
8/10/2024;21:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
8/10/2024;22:30:00;5605,9;22;245,43;;25,03;25,03;814,03;;
8/10/2024;23:30:00;5606,1;22;245,2;;25;25;814;;
9/10/2024;0:30:00;5606;22;245,32;;25,02;25,02;814,02;;
9/10/2024;1:30:00;5605,8;22;245,55;;25,04;25,04;814,04;;
9/10/2024;2:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
9/10/2024;3:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
9/10/2024;4:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
9/10/2024;6:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
9/10/2024;7:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
9/10/2024;8:30:00;5605;22;246,48;;25,13;25,13;814,13;;
9/10/2024;9:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
9/10/2024;10:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
9/10/2024;11:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
9/10/2024;12:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
9/10/2024;13:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
9/10/2024;14:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
9/10/2024;15:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
9/10/2024;16:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
9/10/2024;17:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
9/10/2024;20:30:00;5605,4;22;246,01;;25,09;25,09;814,09;;
9/10/2024;21:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
9/10/2024;22:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
9/10/2024;23:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;0:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;1:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;2:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;3:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;4:30:00;5605;22;246,48;;25,13;25,13;814,13;;
10/10/2024;5:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;6:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
10/10/2024;7:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
10/10/2024;9:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
10/10/2024;10:30:00;5604,9;22;246,59;;25,15;25,15;814,15;;
10/10/2024;11:30:00;5604,8;22;246,71;;25,16;25,16;814,16;;
10/10/2024;12:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;13:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;14:30:00;5605,8;21,9;245,15;;25;25;814;;
10/10/2024;15:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;16:30:00;5605,7;22;245,67;;25,05;25,05;814,05;;
10/10/2024;17:30:00;5605,6;22;245,78;;25,06;25,06;814,06;;
10/10/2024;18:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
10/10/2024;19:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;20:30:00;5605,3;22;246,13;;25,1;25,1;814,1;;
10/10/2024;23:30:00;5605;22;246,48;;25,13;25,13;814,13;;
11/10/2024;0:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;1:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;2:30:00;5605,5;22;245,9;;25,08;25,08;814,08;;
11/10/2024;3:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;4:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;5:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;6:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;7:30:00;5605;22;246,48;;25,13;25,13;814,13;;
11/10/2024;8:30:00;5604,8;22;246,71;;25,16;25,16;814,16;;
11/10/2024;9:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
11/10/2024;10:30:00;5604,7;22;246,83;;25,17;25,17;814,17;;
11/10/2024;12:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
11/10/2024;13:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
11/10/2024;14:30:00;5605,2;22;246,25;;25,11;25,11;814,11;;
11/10/2024;18:30:00;5605,1;22;246,36;;25,12;25,12;814,12;;
11/10/2024;19:30:00;5604,9;21,9;246,2;;25,11;25,11;814,11;;
11/10/2024;23:30:00;5604,4;22;247,17;;25,21;25,21;814,21;;
12/10/2024;2:30:00;5604,3;21,9;246,89;;25,18;25,18;814,18;;
12/10/2024;3:30:00;5604,2;22;247,41;;25,23;25,23;814,23;;
12/10/2024;4:30:00;5603,9;22;247,75;;25,26;25,26;814,26;;
12/10/2024;5:30:00;5603,7;22;247,99;;25,29;25,29;814,29;;
12/10/2024;6:30:00;5603,9;22;247,75;;25,26;25,26;814,26;;
12/10/2024;7:30:00;5603,8;22;247,87;;25,28;25,28;814,28;;
12/10/2024;8:30:00;5603,8;21,9;247,47;;25,24;25,24;814,24;;
12/10/2024;9:30:00;5603,4;22;248,33;;25,32;25,32;814,32;;
12/10/2024;10:30:00;5603,5;22;248,22;;25,31;25,31;814,31;;
